"","Date.Sampled","Address","RD_X1X2","RD_X2X3","RD_X3X4","RD_X4X5","RD_X5X6","RD_X6X7","RD_X7X8","RD_X8X9","RD_X9X10"
"14","6/28/2021","101XX S St Lawrence Ave",0.509874326750449,-0.623067776456599,-0.425867507886435,5.86813186813187,-0.2544,-0.0600858369098713,0.484018264840183,-0.290769230769231,1.2234273318872
"15","10/26/2021","101XX S Washtenaw Ave",0.878378378378378,2.26618705035971,-0.559471365638767,0.57,0.35031847133758,-0.0943396226415094,-0.640104166666667,1.31548480463097,0.1375
"16","5/21/2021","101XX S Yates Ave",-0.529824561403509,0.305970149253732,0.238095238095238,-0.961538461538462,23,-0.441666666666667,0.641791044776119,0.163636363636364,-0.4765625
"17","1/24/2020","101XX S Yates Ave",3.59537572254335,-0.571698113207547,0.123348017621145,0.0535947712418301,0.104218362282878,2.40449438202247,-0.656765676567657,0.153846153846154,0.225
"18","12/20/2016","102XX S Artesian Ave",6.30050933786078,-0.697674418604651,0.115384615384615,-0.462068965517241,-0.271794871794872,-0.53169014084507,7.27067669172932,-0.549545454545455,0.412714429868819
"19","2/11/2019","102XX S Forest ",-0.711607142857143,0.504643962848297,3.67078189300411,-0.872687224669603,0.442906574394464,4.99520383693046,-0.244,-0.567724867724868,1.08078335373317
"20","6/23/2021","102XX S May St",1.91316526610644,-0.975961538461538,0,14.3,1.1437908496732,-0.49390243902439,0.325301204819277,0.0909090909090909,0.0166666666666666
"21","9/17/2019","102XX S Oglesby Ave",0,-0.45188679245283,-0.259896729776248,-0.716279069767442,3.55737704918033,2.00359712230216,-0.626347305389222,2.23717948717949,0.257425742574257
"22","9/28/2016","103XX S Hamilton Ave",-0.166880616174583,-0.352850539291217,8.26190476190476,-0.896658097686375,1.7363184079602,-0.534545454545455,1.421875,2.19354838709677,-0.361111111111111
"23","8/29/2019","103XX S Peoria ",0.0461538461538461,0.573529411764706,-0.92196261682243,7.02395209580838,0.0298507462686567,-0.27536231884058,0.17,3.20512820512821,-0.934146341463415
"24","10/8/2016","103XX S Prospect Ave",-0.192,0.722772277227723,-0.590804597701149,-0.0589887640449438,0.522388059701492,0.0588235294117649,4.11111111111111,-0.804347826086957,0.296296296296296
"25","8/26/2016","103XX S St Louis Ave",1.19761499148211,-0.56046511627907,0.53615520282187,-0.253731343283582,2.64615384615385,-0.194092827004219,-0.764397905759162,-0.266666666666667,1.1969696969697
"26","7/25/2016","103XX S Vernon Ave",1.14899713467049,-0.733333333333333,2.9,-0.301282051282051,0.236697247706422,0.899109792284867,-0.49609375,0.550387596899225,0.68
"27","10/29/2019","104XX S Albany ",-0.133757961783439,-0.545588235294118,5.06796116504854,-0.842666666666667,4.59322033898305,-0.603030303030303,0.129770992366412,-0.0608108108108108,0.935251798561151
"28","6/18/2019","104XX S Albany ",4.8,0.00344827586206905,0.29553264604811,-0.519893899204244,5.57458563535912,-0.714285714285714,1.18823529411765,2.44086021505376,-0.8046875
"29","3/10/2022","104XX S Avenue F ",0.0175438596491227,-0.801724137931035,9.52173913043478,0.834710743801653,0.0675675675675676,-0.589029535864979,-0.254620123203285,0.40495867768595,0.666666666666667
"30","3/2/2019","104XX S Avenue J ",-0.0555555555555557,-0.127450980392157,0.348314606741573,-0.416666666666667,0.0371428571428571,1.23140495867769,-0.0864197530864197,-0.101351351351351,-0.348872180451128
"31","6/8/2021","104XX S Calumet Ave",-0.923412698412698,0.0880829015544042,2.13333333333333,1.23404255319149,0.0408163265306123,-0.654248366013072,0.44234404536862,-0.955439056356488,110.764705882353
"32","11/30/2021","104XX S Corliss Ave",1.15537848605578,0.142329020332717,0.051779935275081,0.48,0.808731808731809,-0.0574712643678161,-0.207317073170732,0.9,-0.441295546558704
"33","6/17/2021","104XX S Eggleston Ave",2.47708894878706,0.0232558139534883,-0.962121212121212,48.8,0.29718875502008,-0.606811145510836,0.346456692913386,-0.829824561403509,4.84192439862543
"34","9/14/2021","104XX S Rhodes Ave",0.386046511627907,0.912751677852349,-0.607017543859649,0.607142857142857,1.5,-0.394444444444444,1.01834862385321,-0.0363636363636364,-0.438679245283019
"35","11/1/2021","104XX S Springfield Ave",-0.754901960784314,0.946666666666667,-0.931506849315068,62,-0.46031746031746,-0.861176470588235,2.4364406779661,0.87422934648582,0.00657894736842115
"36","1/13/2017","104XX S Trumbull Ave",9.48,-0.303435114503817,0.435616438356164,3.08396946564885,-0.485981308411215,-0.644545454545455,4.62659846547315,-0.935,14.3846153846154
"37","10/10/2019","105XX S Central Park Ave",1.24567474048443,0.0724191063174114,-0.19683908045977,-0.427549194991055,0.85625,2.23232323232323,-0.490625,1.35173824130879,-0.88
"38","12/13/2017","105XX S Christiana Ave**",7.86111111111111,1.28526645768025,-0.480109739368999,-0.893403693931398,0.316831683168317,0.347744360902256,0.562064156206416,0.232142857142857,-0.618115942028986
"39","4/25/2018","105XX S Christiana Ave**",3.05797101449275,-0.964285714285714,21.6,-0.725663716814159,1.06451612903226,-0.31875,1.61467889908257,1.17543859649123,0.0846774193548386
"40","10/24/2019","105XX S Emerald ",0.564373897707231,0.33032694475761,2.34745762711864,-0.864050632911393,2.35195530726257,0.205555555555556,-0.688479262672811,1.5887573964497,-0.422857142857143
"41","10/29/2019","105XX S Homan Ave",-0.341176470588235,0.191071428571429,0.51424287856072,-0.42970297029703,1.32638888888889,-0.0298507462686567,-0.698461538461538,0.142857142857143,-0.888392857142857
"42","3/13/2020","105XX S Kedzie Ave",1.04761904761905,0.155813953488372,-0.435613682092555,0.723707664884135,1.48190279214064,-0.651666666666667,0.746411483253589,0.171232876712329,-0.758479532163743
"43","11/4/2021","105XX S Kedzie Ave",-0.37875751503006,1.42903225806452,-0.564409030544489,0.289634146341464,3.49172576832151,-0.585789473684211,0.435832274459975,-0.545132743362832,3.18287937743191
"44","10/8/2019","105XX S Oakley Ave",-0.820675105485232,-0.705882352941177,18.68,-0.461382113821138,0.260377358490566,0.305389221556886,3.24311926605505,-0.562162162162162,0.0864197530864199
"45","8/30/2021","105XX S Seeley Ave",15.7469879518072,-0.742446043165468,0.645251396648045,-0.375212224108659,14.5434782608696,-0.92972027972028,2.35820895522388,-0.162962962962963,-0.097345132743363
"46","6/15/2021","106XX S Aberdeen St",0.140096618357488,0.525423728813559,1.61111111111111,-0.614893617021277,-0.220994475138122,0.409574468085107,4.0062893081761,-0.807788944723618,0.258823529411765
"47","10/19/2021","106XX S Church St",1.16450216450216,-0.48,0.794871794871795,-0.375,0.142857142857143,2.45,-0.272463768115942,-0.48207171314741,0.969230769230769
"48","9/10/2019","106XX S Drake Ave",2.51966873706004,-0.625882352941177,0.650943396226415,-0.647619047619048,0.12972972972973,1.12918660287081,0.10561797752809,0.158536585365854,2.39473684210526
"49","11/30/2021","106XX S Eberhart Ave",-0.371428571428571,0.454545454545455,1.078125,-0.578947368421053,5.07142857142857,-0.939264705882353,2.48668280871671,-0.638888888888889,2.34615384615385
"50","1/25/2022","106XX S Eberhart Ave",0.577726218097448,-0.0794117647058824,1.68370607028754,-0.586904761904762,0.0302593659942363,-0.918881118881119,60.0344827586207,-0.601694915254237,0.638297872340426
"51","7/22/2016","106XX S Leaveitt St**",6.75193798449612,-0.85,1.16222222222222,4.63206577595067,-0.839233576642336,2.59818388195233,-0.384858044164038,-0.948717948717949,12.3
"52","12/23/2016","106XX S Leaveitt St**",0.732456140350877,-0.629746835443038,1.66666666666667,-0.288461538461538,-0.444144144144144,0.782820097244733,-0.933272727272727,18.0735694822888,-0.107142857142857
"53","12/3/2019","106XX S Normal Ave ",-0.283898305084746,8.58579881656805,-0.0679012345679012,-0.521192052980132,0.208852005532503,-0.478260869565217,-0.644736842105263,2.12345679012346,1.45059288537549
"54","3/6/2019","106XX S Talman ",-0.940047961630695,17.66,-0.405144694533762,-0.90990990990991,34.6,-0.269662921348315,-0.942307692307692,6.81333333333333,1.95221843003413
"55","2/25/2017","107XX S Avenue O ",0.547094188376753,0.25,-0.396891191709845,-0.175257731958763,4.27083333333333,-0.486166007905138,-0.9,5.30769230769231,-0.681707317073171
"56","6/15/2021","107XX S Buffalo Ave",-0.480952380952381,1.98776758409786,0.12589559877175,-0.139090909090909,-0.441393875395987,6.18336483931947,-0.302631578947368,-0.726415094339623,0.296551724137931
"57","9/12/2017","107XX S Champlain Ave",2.56459330143541,0.624161073825503,0.752066115702479,-0.743867924528302,1.15469613259669,1.67521367521368,-0.705750798722045,-0.360477741585234,-0.711375212224109
"58","10/21/2019","107XX S Dr Martin Luther King Jr Dr",-0.124223602484472,1.36406619385343,2.87,-0.695090439276486,-0.246610169491525,-0.943757030371204,17,0.0688888888888888,0.611226611226611
"59","10/5/2016","107XX S Spaulding Ave",9.74,3.487895716946,-0.825311203319502,5.65083135391924,-0.835714285714286,0.345652173913044,-0.405492730210016,0.614130434782609,2.31649831649832
"61","6/21/2021","107XX S Wallace St",0.192307692307692,-0.514888337468983,1.27621483375959,-0.89438202247191,13.1489361702128,-0.673684210526316,2.24884792626728,0.276595744680851,-0.496666666666667
"62","5/15/2019","107XX S Washtenaw ",-0.5,0.347619047619048,0.0053003533568905,-0.669595782073814,-0.234042553191489,5.5625,-0.156613756613757,2.91468005018821,-0.9375
"63","12/19/2019","108XX S Avenue F",-0.742173112338858,6.78571428571429,-0.637614678899083,-0.0886075949367089,3.27777777777778,-0.771428571428571,2.49431818181818,-0.959349593495935,0
"64","9/4/2019","108XX S Central Park Ave",-0.651135005973716,1.38013698630137,-0.17841726618705,3.74605954465849,-0.468634686346864,-0.413888888888889,0.552132701421801,0.755725190839695,-0.849130434782609
"65","2/22/2020","108XX S Drake Ave",2.62676056338028,-0.641747572815534,0.417344173441735,2.65200764818356,-0.559685863874346,0.110582639714625,-0.133832976445396,-0.11619283065513,1.23776223776224
"66","12/6/2021","108XX S Eggleston Ave",-0.771282051282051,2.62331838565022,-0.633663366336634,3.02027027027027,-0.567226890756303,1.23300970873786,-0.465217391304348,-0.63739837398374,4.7847533632287
"67","1/28/2020","108XX S Green St",-0.419440745672437,-0.337155963302752,0.910034602076124,-0.117753623188406,1.09445585215606,-0.624509803921569,-0.0548302872062663,1.21823204419889,-0.0896637608966376
"68","3/2/2022","108XX S Hamlin Ave",-0.541111111111111,0.173123486682809,0.754385964912281,-0.867058823529412,6.52212389380531,-0.705882352941177,0.54,2.06493506493507,-0.726271186440678
"69","9/3/2019","108XX S Prospect Ave",2.16417910447761,1.35849056603774,1.51,-0.782868525896414,0.871559633027523,0.323529411764706,-0.622962962962963,-0.666011787819253,8.11764705882353
"70","5/28/2021","108XX S Vernon Ave",3,-0.483,1.0889748549323,0.685185185185185,0.131868131868132,-0.223300970873786,-0.561875,-0.248216833095578,0.444022770398482
"71","3/10/2020","109XX S Ewing Ave",0.585513078470825,-0.536802030456853,-0.36986301369863,12.0434782608696,-0.673666666666667,0.450459652706844,-0.748591549295775,1.14565826330532,0.827676240208877
"72","1/24/2020","109XX S Lawndale Ave",-0.12,-0.675619834710744,1.03503184713376,0.178403755868545,2.42629482071713,1.27906976744186,-0.991496598639456,42.6,-0.174311926605505
"73","6/24/2021","109XX S Morgan St",0.380208333333333,2.45283018867925,-0.759016393442623,-0.723356009070295,10.8032786885246,-0.208333333333333,1.10526315789474,-0.0416666666666667,-0.173913043478261
"74","9/18/2019","109XX S Peoria St",-0.363957597173145,0.811111111111111,2.05828220858896,1.75827482447342,-0.661818181818182,1.25806451612903,2,-0.79047619047619,2.15909090909091
"75","11/5/2019","10XX N Central Park Ave",1.37368421052632,-0.0753880266075388,1.39808153477218,0.3,0.723076923076923,4.44642857142857,-0.845901639344262,0.914893617021276,-0.538888888888889
"76","2/7/2020","10XX N Damen Ave",1.19270833333333,-0.453681710213777,0.115217391304348,1.72904483430799,0.0928571428571429,-0.326797385620915,-0.28252427184466,0.894451962110961,0.542857142857143
"77","4/19/2019","10XX N Marshfield ",-0.95,10.6727272727273,0.193146417445483,0.527415143603133,-0.0256410256410255,0.614035087719298,-0.570652173913043,0.183544303797468,-0.0545454545454545
"78","10/9/2019","10XX N Massasoit Ave",0.621739130434783,0.560321715817694,0.393470790378007,0.652281134401973,1.77611940298507,-0.704301075268817,-0.545454545454545,2.7,-0.340540540540541
"79","11/14/2019","10XX N Spaulding ",0.465968586387435,0.0267857142857144,-0.534782608695652,-0.194392523364486,0.296983758700696,2.18425760286225,-0.691011235955056,1.18181818181818,1.56666666666667
"80","9/1/2017","10XX W 18Th St",-0.628888888888889,3.55089820359281,-0.296052631578947,0.248598130841122,1.84431137724551,-0.691578947368421,0.662116040955631,0.529774127310062,-0.820134228187919
"81","7/28/2017","10XX W Dickens Ave",-0.0816044260027664,0.118975903614458,-0.306864064602961,-0.0524271844660195,1.86885245901639,0.357142857142857,-0.215789473684211,0.51006711409396,0.177777777777778
"82","10/5/2016","110XX S Central Park Ave",-0.876513317191283,3.41176470588235,-0.0333333333333334,3.06896551724138,-0.0451977401129944,0.248520710059172,-0.109004739336493,-0.377659574468085,-0.247863247863248
"83","1/21/2020","110XX S Eberhart Ave",0.41304347826087,-0.523076923076923,4.10752688172043,-0.397894736842105,1.88461538461538,0.0606060606060606,-0.444,1.95991778006166,-0.778125
"84","11/1/2021","110XX S Homewood Ave",1.56896551724138,-0.598657718120805,-0.225752508361204,0.900647948164147,0.352272727272727,-0.595798319327731,0.226611226611227,0.128813559322034,2.75375375375375
"85","11/12/2019","110XX S Millard ",1.31615120274914,-0.189910979228487,0.791208791208791,-0.543967280163599,1.03811659192825,1.01540154015402,0.326419213973799,-0.771604938271605,4.18918918918919
"86","2/2/2022","110XX S Sangamon St",-0.073627844712182,-0.927745664739884,11,0.0666666666666667,0.00625000000000001,0.832298136645963,-0.0338983050847458,-0.0964912280701754,1.40776699029126
"87","9/3/2021","111XX S Avenue B ",-0.213888888888889,0.323321554770318,8.58611481975968,-0.877019498607242,0.0962627406568516,0.549586776859504,-0.106666666666667,-0.283582089552239,2.25
"88","8/24/2021","111XX S Avenue E ",-0.781021897810219,3,-0.0833333333333333,0.0363636363636364,-0.487719298245614,4.83904109589041,-0.671554252199414,0.0267857142857144,0.182608695652174
"89","4/13/2019","111XX S Avenue H ",0.400641025641026,1.05949656750572,-0.644444444444444,-0.109375,0.947368421052631,0.225225225225225,-0.291911764705882,1.35721703011423,-0.810132158590308
"91","12/2/2016","111XX S Hoyne Ave",9.32,-0.422480620155039,0.587248322147651,9.63424947145877,-0.610337972166998,-0.408163265306123,0.120689655172414,-0.412307692307692,1.44764397905759
"92","3/4/2022","111XX S Loomis St",-0.246464646464646,0.160857908847185,2.11778290993072,-0.711111111111111,1.25641025641026,0.306818181818182,-0.0347826086956522,1.00900900900901,-0.00448430493273549
"93","7/15/2019","111XX S Maplewood ",2.64321608040201,-0.772413793103448,-0.486363636363636,4.33923303834808,-0.337016574585635,-0.73,-0.743827160493827,2.6144578313253,0.0833333333333333
"94","7/17/2019","111XX S Washtenaw ",-0.598290598290598,1.53900709219858,-0.832402234636871,6.85833333333333,-0.439024390243902,2.83742911153119,-0.359605911330049,-0.0769230769230769,0.933333333333333
"95","12/5/2019","112XX S Avenue H",-0.426277372262774,-0.758269720101781,4.42105263157895,0.87378640776699,-0.802590673575129,1.70341207349081,0.844660194174757,-0.0526315789473684,0.233333333333333
"96","6/29/2021","112XX S Emerald Ave",-0.724137931034483,3.83333333333333,-0.706896551724138,1.01176470588235,0.578947368421053,-0.980555555555556,70.9047619047619,0.304635761589404,-0.867005076142132
"97","7/15/2019","112XX S Fairfield ",4.03664921465969,0.600831600831601,-0.506493506493507,0.68421052631579,3.0703125,-0.477927063339731,-0.786764705882353,1,0.206896551724138
"98","6/21/2021","112XX S Forrestville Ave",1.8659793814433,0.503597122302158,-0.816746411483254,3.20365535248042,-0.130434782608696,-0.919285714285714,8.55752212389381,0.527777777777778,0.812121212121212
"99","6/4/2021","112XX S Normal Ave",0.525641025641026,-0.0441176470588235,-0.624175824175824,6.42690058479532,-0.523622047244094,0.471074380165289,-0.850561797752809,-0.00375939849624069,1.73962264150943
"100","6/4/2021","112XX S Parnell Ave",-0.696688741721854,5.11353711790393,-0.530714285714286,0.750380517503805,-0.834782608695652,7.63157894736842,-0.371951219512195,1.02912621359223,-0.478468899521531
"101","10/29/2019","112XX S Peoria ",2.364,-0.706302021403092,0.157894736842105,11.9370629370629,-0.74972972972973,0.241900647948164,0.652173913043478,-0.668421052631579,-0.0634920634920634
"102","7/20/2018","112XX S Spaulding Ave",-0.789285714285714,0.0706214689265537,0.556728232189974,-0.0576271186440679,0.701438848920864,-0.175475687103594,1.84615384615385,-0.0990990990990991,-0.0800000000000001
"103","6/17/2021","112XX S St Lawrence Ave",0.289795918367347,1.81645569620253,0.235955056179775,-0.436363636363636,-0.919354838709677,21,-0.0818181818181818,0.267326732673267,0.1796875
"104","10/23/2019","113XX S Aberdeen ",1.46963562753036,1.95081967213115,-0.333333333333333,-0.59,1.60162601626016,-0.734375,2.55882352941176,0.239669421487603,-0.534
"105","7/18/2019","113XX S Avenue L ",-0.856451612903226,10.6479400749064,-0.64951768488746,0.00917431192660547,-0.623636363636364,6.43961352657005,-0.983766233766234,17.62,0.0687432867883994
"106","1/11/2020","113XX S Cottage Grove Ave",1.36119402985075,3.3109987357775,-0.700879765395894,0.127450980392157,0.791304347826087,-0.749514563106796,5.93798449612403,-0.795530726256983,-0.576502732240437
"107","8/9/2021","113XX S Hale Ave",3.01084010840108,-0.62027027027027,-0.807829181494662,10.4814814814815,-0.525806451612903,-0.321428571428571,3.48621553884712,0.76536312849162,-0.931645569620253
"108","7/27/2021","113XX S Homewood Ave",-0.668333333333333,4.52763819095477,-0.73,6.23905723905724,-0.584186046511628,-0.527964205816555,-0.713270142180095,0.785123966942149,3.18518518518518
"109","6/10/2021","113XX S Loomis St",-0.535632183908046,1.72277227722772,-0.654545454545455,3.05263157894737,-0.54025974025974,1.20338983050847,0.711538461538462,-0.707865168539326,-0.471794871794872
"110","9/1/2021","113XX S Lothair Ave",7.64,2.7037037037037,-0.6925,0.963414634146342,0.459627329192547,-0.490070921985816,-0.762169680111266,1.41520467836257,-0.513317191283293
"111","6/23/2021","113XX S St Lawrence Ave",-0.793939393939394,0.570588235294118,-0.146067415730337,-0.129385964912281,1.06297229219144,0.0488400488400489,-0.455180442374854,0.572649572649573,3.15760869565217
"112","3/18/2020","113XX S St Lawrence Ave",-0.609642301710731,-0.235059760956175,2.30208333333333,0.376971608832808,0.351660939289805,0.73728813559322,0.517073170731707,-0.643086816720257,-0.784684684684685
"113","6/25/2021","113XX S St Lawrence Ave",0.556338028169014,1.26244343891403,-0.63,4.13513513513514,-0.927368421052632,4.07246376811594,1.32857142857143,-0.361963190184049,1.33653846153846
"114","8/6/2019","113XX S Talman ",0.119092627599244,0.773648648648649,0.142857142857143,-0.718333333333333,1.6301775147929,-0.775028121484814,0.7,4,-0.606470588235294
"115","10/30/2019","113XX S Talman ",-0.139442231075697,0.697530864197531,-0.544545454545455,-0.900199600798403,55.6,-0.279151943462898,-0.264705882352941,0.186666666666667,-0.0730337078651686
"116","2/18/2020","113XX S Trumbull Ave",-0.973360655737705,26.6923076923077,0.777777777777778,2.46875,-0.754504504504505,0.26605504587156,-0.628985507246377,1.9296875,0.4
"117","6/7/2021","114XX S Ada St",0.76056338028169,1.688,-0.75297619047619,0.385542168674699,-0.599130434782609,-0.3058568329718,1.571875,1.17496962332928,-0.748603351955307
"118","2/10/2020","114XX S Calumet Ave",-0.833076923076923,-0.423963133640553,28.04,-0.909090909090909,3.12121212121212,0.404411764705882,-0.741884816753927,2.08316430020284,-0.171052631578947
"119","1/27/2020","114XX S Forrestville Ave",-0.147058823529412,-0.809195402298851,5.74698795180723,-0.892857142857143,4.88333333333333,2.37110481586402,0.0672268907563024,-0.330708661417323,-0.264705882352941
"120","6/8/2021","114XX S Indiana Ave",0.0013698630136986,-0.348837209302326,-0.201680672268908,1.62105263157895,-0.913253012048193,14.3935185185185,-0.316541353383459,-0.179317931793179,2.35120643431635
"121","11/8/2019","114XX S May",-0.488607594936709,-0.099009900990099,4.43956043956044,-0.672222222222222,0.710323574730354,-0.227927927927928,0.0490081680280047,0.078976640711902,1.10309278350515
"122","6/29/2019","114XX S St Lawrence ",0.133479212253829,4.19305019305019,-0.897397769516729,1.85144927536232,0.186785260482846,0.488222698072805,0.525179856115108,0.0518867924528303,-0.600896860986547
"124","9/28/2020","11544 S Sangamon St",-0.33271375464684,1.0891364902507,-0.933333333333333,27.4,-0.709859154929577,0.58252427184466,-0.110429447852761,0.262068965517241,-0.512295081967213
"125","9/19/2019","115XX S Artesian Ave",-0.558823529411765,-0.0666666666666667,-0.339285714285714,1.30540540540541,-0.941383352872216,20.2,3.66037735849057,-0.538461538461538,0.333333333333333
"126","8/27/2019","115XX S Avenue H ",-0.0460526315789474,3.86206896551724,-0.601418439716312,1.52669039145907,-0.598591549295775,2.45614035087719,-0.574111675126904,1.07389749702026,-0.614942528735632
"127","6/9/2021","115XX S Elizabeth St",-0.322292993630573,0.616541353383459,0.0116279069767441,-0.264367816091954,0.521875,1.71047227926078,-0.242424242424242,-0.884,0.831896551724138
"128","8/30/2019","115XX S Ewing Ave",-0.596153846153846,2.21428571428571,0.192592592592593,-0.603726708074534,0.445141065830721,0.203904555314533,1.18018018018018,-0.409090909090909,0.363636363636364
"129","10/15/2021","115XX S Justine St",2.36134453781513,-0.835714285714286,0.871739130434783,-0.536585365853658,18.7994987468672,-0.69746835443038,-0.489539748953975,-0.404098360655738,-0.160935350756534
"130","9/29/2021","115XX S May St",-0.134297520661157,1.86396181384248,-0.133333333333333,0.240384615384615,0.193798449612403,-0.149350649350649,0.793893129770992,-0.645957446808511,5.68269230769231
"131","7/2/2019","116XX S Aberdeen ",2.48888888888889,-0.620382165605096,0.562080536912752,-0.439312567132116,3.36781609195402,0.0526315789473684,-0.6375,0.402298850574713,0.0655737704918033
"132","5/24/2021","116XX S Avenue L ",-0.772777777777778,3.00977995110024,-0.726829268292683,0.629464285714285,2.42465753424658,-0.8192,0.34070796460177,2.61386138613861,-0.657534246575342
"133","9/4/2019","116XX S Longwood Dr",-0.747706422018349,4.98181818181818,1.50253292806484,-0.794331983805668,1.57874015748031,0.106870229007634,-0.399310344827586,0.171067738231917,-0.479411764705882
"134","10/4/2019","116XX S May St",0.61038961038961,3.03225806451613,-0.6236,1.55047821466525,-0.333333333333333,-0.65625,2.27272727272727,-0.144444444444444,0.538961038961039
"135","10/16/2019","116XX S May St",-0.254237288135593,0.540909090909091,0.43952802359882,2.09426229508197,-0.708278145695364,0.259931895573212,-0.954954954954955,34,-0.971428571428571
"136","5/26/2021","116XX S Parnell Ave",-0.681818181818182,-0.2,9.41666666666667,-0.889142857142857,-0.670103092783505,-0.48125,3.60843373493976,-0.215686274509804,1.33333333333333
"137","11/4/2016","117XX S Bell Ave",2.77622377622378,-0.953703703703704,21.6,-0.380530973451327,0.714285714285714,-0.5275,-0.0211640211640212,-0.0378378378378378,-0.325842696629213
"138","10/29/2016","117XX S Justine St**",0.933920704845815,0.79498861047836,5.92893401015228,-0.901648351648352,-0.0614525139664805,0.64484126984127,1.50904704463209,-0.326923076923077,-0.221428571428571
"139","1/21/2017","117XX S Justine St**",-0.636428571428571,1.5147347740668,1.5078125,-0.719003115264798,-0.201773835920177,0.0305555555555555,-0.6455525606469,2.84030418250951,1.4950495049505
"140","8/16/2021","117XX S Longwood Dr",0.156903765690377,1.47739602169982,-0.508759124087591,-0.818722139673106,9.81967213114754,-0.166666666666667,-0.667272727272727,2.96174863387978,-0.241379310344828
"141","11/30/2021","117XX S Peoria St",-0.192411924119241,4.1006711409396,-0.585526315789474,0.53015873015873,-0.235477178423237,0.763907734056988,0.530769230769231,-0.949748743718593,18.8
"142","12/12/2019","118XX S Campbell Ave",-0.333766233766234,0.688109161793372,-0.251732101616628,0.0462962962962963,0.404129793510324,-0.0241596638655463,0.614639397201292,0.453333333333333,0.284403669724771
"143","11/24/2021","118XX S Maplewood Ave",4.15909090909091,-0.634361233480176,-0.101204819277109,-0.932975871313673,13.58,-0.111111111111111,0.0370370370370369,-0.202380952380952,3.85074626865672
"144","2/25/2017","11XX E 48Th St**",18.5,0.692307692307692,-0.850909090909091,0.300813008130081,1.575,3.73300970873786,-0.817948717948718,1.33802816901408,-0.783734939759036
"145","7/29/2017","11XX E 48Th St**",-0.346633416458853,1.48091603053435,-0.352307692307692,-0.881235154394299,22.4,-0.778632478632479,8.57528957528958,-0.6125,-0.693028095733611
"146","6/7/2021","11XX E 54Th St",-0.738775510204082,2.515625,-0.0755555555555555,0.769230769230769,0.494565217391304,-0.210909090909091,0.566820276497696,0.397058823529412,-0.342105263157895
"147","8/23/2019","11XX N Massasoit Ave",1.11111111111111,-0.254385964912281,3.47058823529412,-0.376315789473684,0.160337552742616,2.29090909090909,-0.815469613259668,-0.0688622754491018,0.257234726688103
"148","6/16/2021","11XX N Sacramento Ave",39.8,-0.738235294117647,0.106741573033708,0.516074450084603,1.8125,-0.527777777777778,0.210084033613445,0.520833333333333,-0.977168949771689
